,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,LATITUDE,LONGITUDE,SQFT_W,PRICE_W,BATH_clean,sublocality,administrative_area
2207,Condo for sale,1395000,3,4.0,2472.0,40.815,-73.953,7.813187267521416,14.148405690083225,4.0,Manhattan,New York County
2208,House for sale,2759000,6,6.0,1728.0,40.609,-73.903,7.455298485683291,14.83037921564952,6.0,Mill Basin,Kings County
2209,Condo for sale,2995000,4,3.0,2135.0,40.803,-73.957,7.666690200080086,14.912455123421447,3.0,Manhattan,New York County
2210,Co-op for sale,399000,1,1.0,900.0,40.728,-73.851,6.803505257608338,12.896719202134523,1.0,Flushing,Queens County
2211,Multi-family home for sale,16995000,5,4.0,4230.0,40.733,-74.005,8.350193650720067,16.64842979995319,4.0,Manhattan,New York County
2212,Co-op for sale,650000,2,1.0,1060.0,40.851,-73.941,6.966967138613983,13.384729180332174,1.0,Manhattan,New York County
2213,House for sale,2599000,4,3.0,3510.0,40.606,-73.902,8.163656176168432,14.770637698386924,3.0,Mill Basin,Kings County
2214,Townhouse for sale,1195000,4,2.0,2625.0,40.685,-73.959,7.873217054862741,13.993657580167481,2.0,Bedford-Stuyvesant,Kings County
2215,House for sale,1288000,3,2.0,1188.0,40.623,-74.03,7.080867896690782,14.06860196204365,2.0,Fort Hamilton,Kings County
2216,Condo for sale,2099000,2,2.0,1447.0,40.702,-73.984,7.277938572945661,14.556972075219997,2.0,Downtown Brooklyn,Kings County
2217,Multi-family home for sale,1275000,5,3.0,1920.0,40.651,-74.013,7.560601162768557,14.058457520888082,3.0,Sunset Park,Kings County
2218,Townhouse for sale,10750000,8,2.3738608579684373,7327.0,40.765,-73.966,8.899457906353966,16.190416405561198,2.0,Manhattan,New York County
2219,Co-op for sale,650000,1,1.0,900.0,40.763,-73.967,6.803505257608338,13.384729180332174,1.0,Manhattan,New York County
2220,Co-op for sale,4800000,3,4.0,3475.0,40.778,-73.96,8.153637486385282,15.38412668421143,4.0,Manhattan,New York County
2221,Multi-family home for sale,1279900,3,2.3738608579684373,3812.0,40.806,-73.939,8.246171559857563,14.062293289154617,2.0,Manhattan,New York County
2222,Multi-family home for sale,1680000,7,4.0,3780.0,40.786,-73.779,8.237743803890933,14.33430494661736,4.0,Bayside,Queens County
2223,Co-op for sale,299000,1,1.0,850.0,40.731,-73.828,6.7464121285733745,12.608202196848836,1.0,Flushing,Queens County
2224,Co-op for sale,845000,1,1.0,900.0,40.766,-73.977,6.803505257608338,13.647093089770562,1.0,Manhattan,New York County
2225,Co-op for sale,415000,3,1.0,900.0,40.768,-73.959,6.803505257608338,12.936036208848487,1.0,Manhattan,New York County
2226,Co-op for sale,449000,1,2.0,1213.0,40.756,-73.721,7.101675971619444,13.014780393893403,2.0,Little Neck,Queens County
2227,Condo for sale,1250000,3,2.0,1287.0,40.693,-73.985,7.160845906664299,14.038654909278163,2.0,Downtown Brooklyn,Kings County
2228,Townhouse for sale,4395000,5,4.0,3750.0,40.686,-73.984,8.229777750081887,15.295978316632674,4.0,Boerum Hill,Kings County
2229,Co-op for sale,315000,1,1.0,900.0,40.751,-73.881,6.803505257608338,12.660331092405906,1.0,Jackson Heights,Queens County
2230,Co-op for sale,499000,2,1.0,900.0,40.627,-74.026,6.803505257608338,13.120363378739663,1.0,Bay Ridge,Kings County
2231,House for sale,699000,3,2.0,1700.0,40.545,-74.218,7.438971592395862,13.457407451830088,2.0,Rossville,Richmond County
2232,Condo for sale,625000,4,2.0,1268.0,40.663,-73.937,7.1459844677143876,13.345508528717259,2.0,Little Caribbean,Kings County
2233,House for sale,749000,3,2.0,1728.0,40.76,-73.874,7.455298485683291,13.52649559761195,2.0,Flushing,Queens County
2234,Multi-family home for sale,949000,4,2.0,1600.0,40.645,-73.957,7.3783837129967145,13.76316513133229,2.0,Flatbush,Kings County
2235,Co-op for sale,1495000,3,1.0,900.0,40.671,-73.981,6.803505257608338,14.217637433703022,1.0,Park Slope,Kings County
2236,Townhouse for sale,2395000,6,4.0,3972.0,40.835,-73.939,8.287276755814599,14.6888942063636,4.0,Manhattan,New York County
2237,House for sale,1250000,3,4.0,3328.0,40.62,-74.089,8.110427237575024,14.038654909278163,4.0,Mid Island,Richmond County
2238,Multi-family home for sale,3165000,9,5.0,2680.0,40.681,-73.932,7.893945138235959,14.96766392951613,5.0,Stuyvesant Heights,Kings County
2239,Co-op for sale,205000,1,1.0,900.0,40.88,-73.912,6.803505257608338,12.230770136157428,1.0,Spuyten Duyvil,Bronx County
2240,Condo for sale,1198000,1,2.0,1100.0,40.775,-73.91,7.00397413672268,13.996164892381724,2.0,Astoria,Queens County
2241,House for sale,2199000,3,3.0,3454.0,40.578,-73.944,8.14757773620177,14.603513724288955,3.0,Manhattan Beach,Kings County
2242,Co-op for sale,5495000,3,2.0,3000.0,40.719,-74.008,8.006700845440367,15.519349327803464,2.0,Manhattan,New York County
2243,Co-op for sale,625000,1,1.0,900.0,40.767,-73.967,6.803505257608338,13.345508528717259,1.0,Manhattan,New York County
2244,House for sale,1449999,3,2.3738608579684373,1890.0,40.678,-73.928,7.544861068658458,14.187074114396758,2.0,Bedford-Stuyvesant,Kings County
2245,House for sale,1399000,5,4.0,1728.0,40.733,-73.71,7.455298485683291,14.151268968443645,4.0,Floral Park,Queens County
2246,Co-op for sale,525000,3,1.0,322.0,40.784,-73.971,6.111467339502679,13.171155446333852,1.0,Manhattan,New York County
2247,Townhouse for sale,12000000,4,2.3738608579684373,5500.0,40.776,-73.963,8.612685172875459,16.300417291085605,2.0,Manhattan,New York County
2248,House for sale,1299000,3,2.0,1700.0,40.623,-74.038,7.438971592395862,14.07710606547538,2.0,Fort Hamilton,Kings County
2249,Co-op for sale,269000,1,1.0,900.0,40.749,-73.886,6.803505257608338,12.502470376049185,1.0,Jackson Heights,Queens County
2250,Co-op for sale,450000,1,1.0,900.0,40.777,-73.957,6.803505257608338,13.017005083966255,1.0,Manhattan,New York County
2251,Multi-family home for sale,899999,4,2.0,2194.0,40.617,-74.132,7.693937325509272,13.710150042306449,2.0,Mid Island,Richmond County
2252,House for sale,925000,2,2.0,1077.0,40.676,-73.945,6.982862751468942,13.73755009757506,2.0,Crown Heights,Kings County
2253,Co-op for sale,279000,1,1.0,600.0,40.622,-74.02,6.398594934535208,12.53897064502647,1.0,Dyker Heights,Kings County
2254,Condo for sale,1795000,2,2.0,1100.0,40.795,-73.975,7.00397413672268,14.400516137007425,2.0,Manhattan,New York County
2255,Pending,1250000,2,2.0,1566.0,40.739,-73.986,7.356918242356021,14.038654909278163,2.0,Manhattan,New York County
2256,Condo for sale,560000,3,1.0,622.0,40.642,-74.002,6.434546518787453,13.235693848424024,1.0,Sunset Park,Kings County
2257,House for sale,999000,3,2.0,1260.0,40.579,-73.847,7.13966033596492,13.81451105863119,2.0,Rockaway Park,Queens County
2258,Multi-family home for sale,1188000,6,2.0,2186.0,40.702,-73.767,7.690286020676768,13.987782620655215,2.0,Jamaica,Queens County
2259,House for sale,948888,3,1.0,950.0,40.579,-73.938,6.85751406254539,13.763047105524546,1.0,Manhattan Beach,Kings County
2260,Condo for sale,735000,2,2.0,832.0,40.685,-73.911,6.725033642166843,13.507627138738266,2.0,Bushwick,Kings County
2261,Co-op for sale,3600000,3,4.0,900.0,40.772,-73.967,6.803505257608338,15.096444681204078,4.0,Manhattan,New York County
2262,Multi-family home for sale,1850000,8,4.0,5000.0,40.798,-73.939,8.517393171418904,14.430696737594902,4.0,Manhattan,New York County
2263,Co-op for sale,789000,2,1.0,900.0,40.743,-74.002,6.803505257608338,13.578522867254332,1.0,Manhattan,New York County
2264,House for sale,569000,3,1.0,1728.0,40.708,-73.74,7.455298485683291,13.251637470576167,1.0,Queens Village,Queens County
2265,Condo for sale,1700000,2,2.0,1135.0,40.732,-74.001,7.035268599281097,14.346139397261565,2.0,Manhattan,New York County
2266,Condo for sale,12995000,4,4.0,4155.0,40.721,-74.003,8.332308352219117,16.3800753030104,4.0,Manhattan,New York County
2267,Co-op for sale,295000,2,1.0,613.0,40.823,-73.952,6.419994928147142,12.59473402514672,1.0,Manhattan,New York County
2268,Co-op for sale,625000,1,1.0,650.0,40.74,-73.98,6.478509642208569,13.345508528717259,1.0,Manhattan,New York County
2269,Condo for sale,399000,3,1.0,391.0,40.767,-73.924,6.111467339502679,12.896719202134523,1.0,Astoria,Queens County
2270,Condo for sale,5700000,3,4.0,2357.0,40.724,-74.006,7.765569081097317,15.555976908243359,4.0,Manhattan,New York County
2271,Condo for sale,618000,3,2.0,1100.0,40.585,-73.941,7.00397413672268,13.334245354561496,2.0,Sheepshead Bay,Kings County
2272,Co-op for sale,149999,1,1.0,694.0,40.905,-73.907,6.543911845564792,11.918390573078392,1.0,North Riverdale,Bronx County
2273,Condo for sale,650000,3,1.0,550.0,40.794,-73.966,6.311734809152915,13.384729180332174,1.0,Manhattan,New York County
2274,Multi-family home for sale,1990000,5,2.3738608579684373,2680.0,40.74,-73.831,7.893945138235959,14.503645699213111,2.0,Flushing,Queens County
2275,Co-op for sale,550000,1,1.0,900.0,40.791,-73.968,6.803505257608338,13.217675375388819,1.0,Manhattan,New York County
2276,Co-op for sale,279000,1,1.0,900.0,40.881,-73.911,6.803505257608338,12.53897064502647,1.0,Spuyten Duyvil,Bronx County
2277,Co-op for sale,399000,2,1.0,1090.0,40.746,-73.878,6.994849985833071,12.896719202134523,1.0,Elmhurst,Queens County
2278,Townhouse for sale,2495000,3,2.3738608579684373,4125.0,40.704,-73.931,8.325063693631197,14.72979968796928,2.0,Bushwick,Kings County
2279,Townhouse for sale,3695000,10,8.0,3750.0,40.755,-73.967,8.229777750081887,15.122491383000398,8.0,Manhattan,New York County
2280,Co-op for sale,299000,3,1.0,394.0,40.757,-73.966,6.111467339502679,12.608202196848836,1.0,Manhattan,New York County
2281,Condo for sale,239500,1,1.0,864.0,40.641,-74.08,6.762729506931879,12.386312871189734,1.0,Mid Island,Richmond County
2282,Co-op for sale,235000,1,1.0,850.0,40.886,-73.909,6.7464121285733745,12.367345048436391,1.0,Riverdale,Bronx County
2283,House for sale,680000,1,1.0,1728.0,40.781,-73.952,7.455298485683291,13.429849547739444,1.0,Manhattan,New York County
2284,House for sale,629000,3,3.0,1280.0,40.609,-74.086,7.155396301896734,13.351888125506433,3.0,Park Hill,Richmond County
2285,Pending,1039000,3,2.0,2300.0,40.605,-74.017,7.741099090035366,13.853770232544809,2.0,Bath Beach,Kings County
2286,House for sale,2200000,3,2.3738608579684373,3760.0,40.545,-74.186,8.232440158470336,14.603968372873895,2.0,Woodrow,Richmond County
2287,House for sale,380000,3,2.3738608579684373,600.0,40.679,-73.871,6.398594934535208,12.847929163278053,2.0,Cypress Hills,Kings County
2288,Co-op for sale,599000,2,2.0,900.0,40.723,-73.847,6.803505257608338,13.303018546545275,2.0,Forest Hills,Queens County
2289,Townhouse for sale,530000,3,2.0,1280.0,40.616,-74.08,7.155396301896734,13.180634172318978,2.0,Park Hill,Richmond County
2290,Condop for sale,598000,1,1.0,1400.0,40.752,-73.969,7.244941546337007,13.301347705172173,1.0,Manhattan,New York County
2291,Condo for sale,1449000,4,2.0,1632.0,40.699,-73.959,7.398174092970465,14.186384911433706,2.0,Williamsburg,Kings County
2292,Co-op for sale,459000,1,1.0,900.0,40.677,-73.944,6.803505257608338,13.036807667689546,1.0,Crown Heights,Kings County
2293,Pending,825000,5,2.0,1566.0,40.603,-74.168,7.356918242356021,13.623139877437296,2.0,Bulls Head,Richmond County
2294,Condo for sale,745000,2,2.0,1100.0,40.689,-73.94,7.00397413672268,13.521140839642674,2.0,Bedford-Stuyvesant,Kings County
2295,Co-op for sale,440000,2,1.0,900.0,40.75,-73.891,6.803505257608338,12.994532278619134,1.0,Jackson Heights,Queens County
2296,Condo for sale,7750000,3,4.0,2855.0,40.787,-73.969,7.957177323459475,15.86320353036178,4.0,Manhattan,New York County
2297,Land for sale,399900,3,2.3738608579684373,950.0,40.577,-74.083,6.85751406254539,12.89897229545694,2.0,Midland Beach,Richmond County
2298,Condo for sale,990000,1,1.0,791.0,40.78,-73.987,6.674561391814426,13.805461232211272,1.0,Manhattan,New York County
2299,Multi-family home for sale,1150000,4,3.0,2680.0,40.757,-73.881,7.893945138235959,13.955273369904273,3.0,Flushing,Queens County
2300,Condo for sale,2300000,1,2.0,1100.0,40.776,-73.961,7.00397413672268,14.648420115681892,2.0,Manhattan,New York County
2301,Pending,4999000,3,2.0,2160.0,40.738,-73.985,7.6783263565068856,15.424748650435696,2.0,Manhattan,New York County
2302,Condo for sale,350000,1,1.0,738.0,40.578,-74.163,6.6052979209482015,12.765691290604371,1.0,New Springville,Richmond County
2303,Multi-family home for sale,1900000,5,4.0,3640.0,40.819,-73.946,8.200013648175434,14.45736497045232,4.0,Manhattan,New York County
2304,Multi-family home for sale,2498000,6,6.0,3184.0,40.764,-73.766,8.066207568006265,14.731001369987837,6.0,Flushing,Queens County
2305,Co-op for sale,3500000,3,2.0,900.0,40.736,-73.998,6.803505257608338,15.068273812173887,2.0,Manhattan,New York County
2306,Pending,995000,5,2.0,2128.0,40.663,-73.954,7.663407664893479,13.81049902116535,2.0,Prospect Lefferts Gardens,Kings County
2307,Contingent,193999,3,1.0,435.0,40.556,-74.139,6.111467339502679,12.175613438045465,1.0,Bay Terrace,Richmond County
2308,Co-op for sale,245000,3,1.0,713.0,40.738,-73.847,6.570882962339584,12.409017571151187,1.0,Forest Hills,Queens County
2309,Condo for sale,8495000,3,4.0,4781.0,40.719,-74.004,8.47261414801827,15.954988430804466,4.0,Manhattan,New York County
2310,Condo for sale,12500000,4,4.0,2938.0,40.715,-74.007,7.985824666418917,16.341239282272525,4.0,Manhattan,New York County
2311,House for sale,849000,3,3.0,1728.0,40.587,-73.989,7.455298485683291,13.651815643149092,3.0,Brooklyn,Kings County
2312,Condo for sale,500000,1,2.3738608579684373,1100.0,40.659,-73.949,7.00397413672268,13.122365377402328,2.0,Prospect Lefferts Gardens,Kings County
2313,Condo for sale,1895000,3,2.0,1929.0,40.765,-73.989,7.5652752818989315,14.45472992420301,2.0,Manhattan,New York County
2314,Co-op for sale,189900,1,1.0,600.0,40.594,-73.964,6.398594934535208,12.15425816271595,1.0,Gravesend,Kings County
2315,Co-op for sale,5500000,3,4.0,900.0,40.782,-73.958,6.803505257608338,15.520258832020865,4.0,Manhattan,New York County
2316,Condo for sale,10850000,4,2.3738608579684373,4372.0,40.79,-73.978,8.38320455141292,16.19967573011664,2.0,Manhattan,New York County
2317,Multi-family home for sale,999000,5,4.0,1980.0,40.823,-73.817,7.591357046698551,13.81451105863119,4.0,East Bronx,Bronx County
2318,Condo for sale,2195000,3,2.0,1708.0,40.763,-73.971,7.443663683115591,14.60169306007217,2.0,Manhattan,New York County
2319,Multi-family home for sale,1260000,7,2.0,2000.0,40.619,-73.995,7.601402334583733,14.04662307257814,2.0,Bensonhurst,Kings County
2320,Co-op for sale,675000,1,1.0,900.0,40.744,-74.003,6.803505257608338,13.42246945133505,1.0,Manhattan,New York County
